id,Price
172,4045713.282000001
173,2927329.9848
174,4742815.849199999
175,9772308.0
176,16239993.12
177,3543463.7784
178,14218308.0
179,17892823.852800004
180,7691059.373400003
181,16700032.29960001
182,13240099.080000002
183,16839657.151199996
184,10979396.1108
185,4389771.437999999
186,3888480.492000005
187,14632330.190399999
188,8329427.613000003
189,5148468.0
190,2480868.0
191,8157556.368
192,9254419.246800004
193,10938988.195200002
194,3251537.64
195,4148495.9100000006
196,5975468.459999995
197,6693404.9832
198,5090664.664799998
199,16316854.678800002
200,16749548.29079999
201,5886758.311200001
202,18880831.7568
203,10617136.3272
204,9513982.951200001
205,3494244.7800000007
206,5876368.898399999
207,10280267.945999999
208,15504465.553199999
209,5532958.08
210,12192101.298
211,20442708.0
212,8175616.02
213,6723820.069200001
214,6378302.7360000005
215,10998514.799999986
216,9869336.614799999
217,13270596.861599999
218,4202350.308000001
219,21668292.36
220,2937266.7948000026
221,21776508.0
222,5141977.729199997
223,6232661.557200001
224,12375543.258000001
225,18128364.040799998
226,8106925.32
227,7886972.363399998
228,5500276.423199999
229,2856021.48
230,6230960.5176
231,13806186.919199996
232,10359180.0
233,14570318.2716
234,21039085.548
235,9409180.060800001
236,16621371.0
237,2634579.558
238,4849912.875600001
239,4752438.771600001
240,10166015.230800001
241,8163920.3724
242,10516924.08
243,10425295.576799996
244,5474623.892400002
245,13147669.407600002
246,7939673.913600002
247,3695562.3276
248,12232489.651199998
249,5293153.288800001
250,10642662.295199998
251,10629496.79999998
252,16419878.28
253,22039357.2984
254,4024519.2
255,14218308.0
256,6716723.363999998
257,4161891.708
258,15543652.59720001
259,6596355.916799997
260,10512055.709999997
261,16189458.1056
262,6335789.194799999
263,9626288.022
264,3654825.4080000003
265,15515238.2112
266,7215418.7352
267,14221914.595199993
268,7219357.8912
269,13460617.1232
270,4932380.840399999
271,15609585.888000002
272,2894689.2312000017
273,3021234.84
274,5490054.18
275,11252381.4
276,3277591.2
277,3173760.2052
278,17602881.5196
279,4536150.652799999
280,7449151.624200003
281,10553173.651799997
282,6096878.9388
283,14185098.158400001
284,4112410.395599999
285,2474633.818800003
286,2748072.6
287,6964464.2652
288,5957373.24
289,5511140.668799994
290,2941793.712
291,6091014.6648
292,5837928.7824
293,17499770.7768
294,2352822.3107999996
295,5796989.125200002
296,3251537.64
297,14185098.158400001
298,4112410.395599999
299,2474633.818800003
300,2748072.6
301,6964464.2652
302,5957373.24
303,5511140.668799994
304,2941793.712
305,6091014.6648
306,5837928.7824
307,17499770.7768
308,2352822.3107999996
309,5796989.125200002
310,3251537.64
311,14185098.158400001
312,4112410.395599999
313,2474633.818800003
314,2748072.6
315,6964464.2652
316,5957373.24
317,5511140.668799994
318,2941793.712
319,6091014.6648
320,5837928.7824
321,17499770.7768
322,2352822.3107999996
323,5796989.125200002
324,3251537.64
